,eventID,case concept:name,case REG_DATE,case AMOUNT_REQ,event org:resource,event concept:name,event lifecycle:transition,event time:timestamp,case:concept:name,concept:name,time:timestamp,@@index,@@case_index,ground_truth_activity,ground_truth_time,time_until_next_event,event_number
523,77309411328.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,112.0,A_SUBMITTED,COMPLETE,2011-01-10 13:44:12.627000+00:00,173742,A_SUBMITTED,2011-01-10 13:44:12.627000+00:00,523.0,18.0,A_PARTLYSUBMITTED,2011-01-10 13:44:12.796000+00:00,0.169,0.0
524,77309411329.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,112.0,A_PARTLYSUBMITTED,COMPLETE,2011-01-10 13:44:12.796000+00:00,173742,A_PARTLYSUBMITTED,2011-01-10 13:44:12.796000+00:00,524.0,18.0,W_Afhandelen leads,2011-01-10 13:44:28.518000+00:00,15.722,1.0
525,77309411330.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,112.0,W_Afhandelen leads,SCHEDULE,2011-01-10 13:44:28.518000+00:00,173742,W_Afhandelen leads,2011-01-10 13:44:28.518000+00:00,525.0,18.0,W_Afhandelen leads,2011-01-10 14:54:59.794000+00:00,4231.276,2.0
526,77309411331.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,10939.0,W_Afhandelen leads,START,2011-01-10 14:54:59.794000+00:00,173742,W_Afhandelen leads,2011-01-10 14:54:59.794000+00:00,526.0,18.0,A_PREACCEPTED,2011-01-10 14:56:21.300000+00:00,81.506,3.0
527,77309411332.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,10939.0,A_PREACCEPTED,COMPLETE,2011-01-10 14:56:21.300000+00:00,173742,A_PREACCEPTED,2011-01-10 14:56:21.300000+00:00,527.0,18.0,W_Completeren aanvraag,2011-01-10 14:56:21.343000+00:00,0.043,4.0
528,77309411333.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,10939.0,W_Completeren aanvraag,SCHEDULE,2011-01-10 14:56:21.343000+00:00,173742,W_Completeren aanvraag,2011-01-10 14:56:21.343000+00:00,528.0,18.0,W_Afhandelen leads,2011-01-10 14:56:22.258000+00:00,0.915,5.0
529,77309411334.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,10939.0,W_Afhandelen leads,COMPLETE,2011-01-10 14:56:22.258000+00:00,173742,W_Afhandelen leads,2011-01-10 14:56:22.258000+00:00,529.0,18.0,W_Completeren aanvraag,2011-01-10 15:43:28.867000+00:00,2826.609,6.0
530,77309411335.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,,W_Completeren aanvraag,START,2011-01-10 15:43:28.867000+00:00,173742,W_Completeren aanvraag,2011-01-10 15:43:28.867000+00:00,530.0,18.0,W_Completeren aanvraag,2011-01-10 15:50:01.022000+00:00,392.155,7.0
531,77309411336.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,,W_Completeren aanvraag,COMPLETE,2011-01-10 15:50:01.022000+00:00,173742,W_Completeren aanvraag,2011-01-10 15:50:01.022000+00:00,531.0,18.0,W_Completeren aanvraag,2011-03-10 12:55:29.782000+00:00,5087128.76,8.0
532,77309411337.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,11180.0,W_Completeren aanvraag,START,2011-03-10 12:55:29.782000+00:00,173742,W_Completeren aanvraag,2011-03-10 12:55:29.782000+00:00,532.0,18.0,W_Completeren aanvraag,2011-03-10 12:56:17.811000+00:00,48.029,9.0
533,77309411338.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,11180.0,W_Completeren aanvraag,COMPLETE,2011-03-10 12:56:17.811000+00:00,173742,W_Completeren aanvraag,2011-03-10 12:56:17.811000+00:00,533.0,18.0,W_Completeren aanvraag,2011-03-10 15:53:14.368000+00:00,10616.557,10.0
534,77309411339.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,11201.0,W_Completeren aanvraag,START,2011-03-10 15:53:14.368000+00:00,173742,W_Completeren aanvraag,2011-03-10 15:53:14.368000+00:00,534.0,18.0,W_Completeren aanvraag,2011-03-10 15:55:10.703000+00:00,116.335,11.0
535,77309411340.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,11201.0,W_Completeren aanvraag,COMPLETE,2011-03-10 15:55:10.703000+00:00,173742,W_Completeren aanvraag,2011-03-10 15:55:10.703000+00:00,535.0,18.0,W_Completeren aanvraag,2011-04-10 11:30:57.138000+00:00,2662546.435,12.0
536,77309411341.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,11169.0,W_Completeren aanvraag,START,2011-04-10 11:30:57.138000+00:00,173742,W_Completeren aanvraag,2011-04-10 11:30:57.138000+00:00,536.0,18.0,W_Completeren aanvraag,2011-04-10 11:35:15.898000+00:00,258.76,13.0
537,77309411342.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,11169.0,W_Completeren aanvraag,COMPLETE,2011-04-10 11:35:15.898000+00:00,173742,W_Completeren aanvraag,2011-04-10 11:35:15.898000+00:00,537.0,18.0,W_Completeren aanvraag,2011-04-10 13:25:26.997000+00:00,6611.099,14.0
538,77309411343.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,11179.0,W_Completeren aanvraag,START,2011-04-10 13:25:26.997000+00:00,173742,W_Completeren aanvraag,2011-04-10 13:25:26.997000+00:00,538.0,18.0,W_Completeren aanvraag,2011-04-10 13:26:21.211000+00:00,54.214,15.0
539,77309411344.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,11179.0,W_Completeren aanvraag,COMPLETE,2011-04-10 13:26:21.211000+00:00,173742,W_Completeren aanvraag,2011-04-10 13:26:21.211000+00:00,539.0,18.0,W_Completeren aanvraag,2011-04-10 17:26:11.606000+00:00,14390.395,16.0
540,77309411345.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,11122.0,W_Completeren aanvraag,START,2011-04-10 17:26:11.606000+00:00,173742,W_Completeren aanvraag,2011-04-10 17:26:11.606000+00:00,540.0,18.0,W_Completeren aanvraag,2011-04-10 17:27:09.867000+00:00,58.261,17.0
541,77309411346.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,11122.0,W_Completeren aanvraag,COMPLETE,2011-04-10 17:27:09.867000+00:00,173742,W_Completeren aanvraag,2011-04-10 17:27:09.867000+00:00,541.0,18.0,W_Completeren aanvraag,2011-05-10 09:31:37.643000+00:00,2563467.776,18.0
542,77309411347.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,11180.0,W_Completeren aanvraag,START,2011-05-10 09:31:37.643000+00:00,173742,W_Completeren aanvraag,2011-05-10 09:31:37.643000+00:00,542.0,18.0,W_Completeren aanvraag,2011-05-10 09:32:15.950000+00:00,38.307,19.0
543,77309411348.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,11180.0,W_Completeren aanvraag,COMPLETE,2011-05-10 09:32:15.950000+00:00,173742,W_Completeren aanvraag,2011-05-10 09:32:15.950000+00:00,543.0,18.0,W_Completeren aanvraag,2011-05-10 13:27:38.276000+00:00,14122.326,20.0
544,77309411349.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,,W_Completeren aanvraag,START,2011-05-10 13:27:38.276000+00:00,173742,W_Completeren aanvraag,2011-05-10 13:27:38.276000+00:00,544.0,18.0,W_Completeren aanvraag,2011-05-10 13:28:37.728000+00:00,59.452,21.0
545,77309411350.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,,W_Completeren aanvraag,COMPLETE,2011-05-10 13:28:37.728000+00:00,173742,W_Completeren aanvraag,2011-05-10 13:28:37.728000+00:00,545.0,18.0,W_Completeren aanvraag,2011-05-10 18:13:44.540000+00:00,17106.812,22.0
546,77309411351.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,,W_Completeren aanvraag,START,2011-05-10 18:13:44.540000+00:00,173742,W_Completeren aanvraag,2011-05-10 18:13:44.540000+00:00,546.0,18.0,W_Completeren aanvraag,2011-05-10 18:14:09.139000+00:00,24.599,23.0
547,77309411352.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,,W_Completeren aanvraag,COMPLETE,2011-05-10 18:14:09.139000+00:00,173742,W_Completeren aanvraag,2011-05-10 18:14:09.139000+00:00,547.0,18.0,W_Completeren aanvraag,2011-05-10 18:51:28.875000+00:00,2239.736,24.0
548,77309411353.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,,W_Completeren aanvraag,START,2011-05-10 18:51:28.875000+00:00,173742,W_Completeren aanvraag,2011-05-10 18:51:28.875000+00:00,548.0,18.0,W_Completeren aanvraag,2011-05-10 18:53:18.185000+00:00,109.31,25.0
549,77309411354.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,,W_Completeren aanvraag,COMPLETE,2011-05-10 18:53:18.185000+00:00,173742,W_Completeren aanvraag,2011-05-10 18:53:18.185000+00:00,549.0,18.0,W_Completeren aanvraag,2011-06-10 09:59:11.603000+00:00,2646353.418,26.0
550,77309411355.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,11201.0,W_Completeren aanvraag,START,2011-06-10 09:59:11.603000+00:00,173742,W_Completeren aanvraag,2011-06-10 09:59:11.603000+00:00,550.0,18.0,W_Completeren aanvraag,2011-06-10 10:00:04.158000+00:00,52.555,27.0
551,77309411356.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,11201.0,W_Completeren aanvraag,COMPLETE,2011-06-10 10:00:04.158000+00:00,173742,W_Completeren aanvraag,2011-06-10 10:00:04.158000+00:00,551.0,18.0,W_Completeren aanvraag,2011-06-10 20:53:12.515000+00:00,39188.357,28.0
552,77309411357.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,11180.0,W_Completeren aanvraag,START,2011-06-10 20:53:12.515000+00:00,173742,W_Completeren aanvraag,2011-06-10 20:53:12.515000+00:00,552.0,18.0,W_Completeren aanvraag,2011-06-10 20:54:12.674000+00:00,60.159,29.0
553,77309411358.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,11180.0,W_Completeren aanvraag,COMPLETE,2011-06-10 20:54:12.674000+00:00,173742,W_Completeren aanvraag,2011-06-10 20:54:12.674000+00:00,553.0,18.0,W_Completeren aanvraag,2011-07-10 18:33:31.438000+00:00,2583558.764,30.0
554,77309411359.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,11181.0,W_Completeren aanvraag,START,2011-07-10 18:33:31.438000+00:00,173742,W_Completeren aanvraag,2011-07-10 18:33:31.438000+00:00,554.0,18.0,W_Completeren aanvraag,2011-07-10 18:34:58.370000+00:00,86.932,31.0
555,77309411360.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,11181.0,W_Completeren aanvraag,COMPLETE,2011-07-10 18:34:58.370000+00:00,173742,W_Completeren aanvraag,2011-07-10 18:34:58.370000+00:00,555.0,18.0,W_Completeren aanvraag,2011-08-10 10:49:43.434000+00:00,2650485.064,32.0
556,77309411361.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,10913.0,W_Completeren aanvraag,START,2011-08-10 10:49:43.434000+00:00,173742,W_Completeren aanvraag,2011-08-10 10:49:43.434000+00:00,556.0,18.0,W_Completeren aanvraag,2011-08-10 10:51:27.693000+00:00,104.259,33.0
557,77309411362.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,10913.0,W_Completeren aanvraag,COMPLETE,2011-08-10 10:51:27.693000+00:00,173742,W_Completeren aanvraag,2011-08-10 10:51:27.693000+00:00,557.0,18.0,W_Completeren aanvraag,2011-08-10 11:27:14.238000+00:00,2146.545,34.0
558,77309411363.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,11181.0,W_Completeren aanvraag,START,2011-08-10 11:27:14.238000+00:00,173742,W_Completeren aanvraag,2011-08-10 11:27:14.238000+00:00,558.0,18.0,W_Completeren aanvraag,2011-08-10 11:30:22.029000+00:00,187.791,35.0
559,77309411364.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,11181.0,W_Completeren aanvraag,COMPLETE,2011-08-10 11:30:22.029000+00:00,173742,W_Completeren aanvraag,2011-08-10 11:30:22.029000+00:00,559.0,18.0,W_Completeren aanvraag,2011-10-14 15:45:14.837000+00:00,5631292.808,36.0
560,77309411365.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,,W_Completeren aanvraag,START,2011-10-14 15:45:14.837000+00:00,173742,W_Completeren aanvraag,2011-10-14 15:45:14.837000+00:00,560.0,18.0,A_DECLINED,2011-10-14 15:52:04.486000+00:00,409.649,37.0
561,77309411366.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,11120.0,A_DECLINED,COMPLETE,2011-10-14 15:52:04.486000+00:00,173742,A_DECLINED,2011-10-14 15:52:04.486000+00:00,561.0,18.0,W_Completeren aanvraag,2011-10-14 15:52:09.143000+00:00,4.657,38.0
562,77309411367.0,173742.0,2011-01-10 13:44:12.626000+00:00,6000.0,,W_Completeren aanvraag,COMPLETE,2011-10-14 15:52:09.143000+00:00,173742,W_Completeren aanvraag,2011-10-14 15:52:09.143000+00:00,562.0,18.0,N\A,N\A,0.0,39.0
563,81604378624.0,173745.0,2011-01-10 14:08:16.293000+00:00,2000.0,112.0,A_SUBMITTED,COMPLETE,2011-01-10 14:08:16.294000+00:00,173745,A_SUBMITTED,2011-01-10 14:08:16.294000+00:00,563.0,19.0,A_PARTLYSUBMITTED,2011-01-10 14:08:16.484000+00:00,0.19,0.0
564,81604378625.0,173745.0,2011-01-10 14:08:16.293000+00:00,2000.0,112.0,A_PARTLYSUBMITTED,COMPLETE,2011-01-10 14:08:16.484000+00:00,173745,A_PARTLYSUBMITTED,2011-01-10 14:08:16.484000+00:00,564.0,19.0,W_Afhandelen leads,2011-01-10 14:08:29.623000+00:00,13.139,1.0
565,81604378626.0,173745.0,2011-01-10 14:08:16.293000+00:00,2000.0,112.0,W_Afhandelen leads,SCHEDULE,2011-01-10 14:08:29.623000+00:00,173745,W_Afhandelen leads,2011-01-10 14:08:29.623000+00:00,565.0,19.0,W_Afhandelen leads,2011-01-10 15:19:46.902000+00:00,4277.279,2.0
566,81604378627.0,173745.0,2011-01-10 14:08:16.293000+00:00,2000.0,10939.0,W_Afhandelen leads,START,2011-01-10 15:19:46.902000+00:00,173745,W_Afhandelen leads,2011-01-10 15:19:46.902000+00:00,566.0,19.0,A_PREACCEPTED,2011-01-10 15:21:26.216000+00:00,99.314,3.0
567,81604378628.0,173745.0,2011-01-10 14:08:16.293000+00:00,2000.0,10939.0,A_PREACCEPTED,COMPLETE,2011-01-10 15:21:26.216000+00:00,173745,A_PREACCEPTED,2011-01-10 15:21:26.216000+00:00,567.0,19.0,W_Completeren aanvraag,2011-01-10 15:21:26.264000+00:00,0.048,4.0
568,81604378629.0,173745.0,2011-01-10 14:08:16.293000+00:00,2000.0,10939.0,W_Completeren aanvraag,SCHEDULE,2011-01-10 15:21:26.264000+00:00,173745,W_Completeren aanvraag,2011-01-10 15:21:26.264000+00:00,568.0,19.0,W_Afhandelen leads,2011-01-10 15:21:27.382000+00:00,1.1179999999999999,5.0
569,81604378630.0,173745.0,2011-01-10 14:08:16.293000+00:00,2000.0,10939.0,W_Afhandelen leads,COMPLETE,2011-01-10 15:21:27.382000+00:00,173745,W_Afhandelen leads,2011-01-10 15:21:27.382000+00:00,569.0,19.0,W_Completeren aanvraag,2011-01-10 15:49:47.071000+00:00,1699.689,6.0
570,81604378631.0,173745.0,2011-01-10 14:08:16.293000+00:00,2000.0,,W_Completeren aanvraag,START,2011-01-10 15:49:47.071000+00:00,173745,W_Completeren aanvraag,2011-01-10 15:49:47.071000+00:00,570.0,19.0,A_ACCEPTED,2011-01-10 15:55:33.955000+00:00,346.884,7.0
571,81604378632.0,173745.0,2011-01-10 14:08:16.293000+00:00,2000.0,11111.0,A_ACCEPTED,COMPLETE,2011-01-10 15:55:33.955000+00:00,173745,A_ACCEPTED,2011-01-10 15:55:33.955000+00:00,571.0,19.0,O_SELECTED,2011-01-10 15:58:41.855000+00:00,187.9,8.0
572,81604378633.0,173745.0,2011-01-10 14:08:16.293000+00:00,2000.0,11111.0,O_SELECTED,COMPLETE,2011-01-10 15:58:41.855000+00:00,173745,O_SELECTED,2011-01-10 15:58:41.855000+00:00,572.0,19.0,A_FINALIZED,2011-01-10 15:58:41.856000+00:00,0.001,9.0
573,81604378634.0,173745.0,2011-01-10 14:08:16.293000+00:00,2000.0,11111.0,A_FINALIZED,COMPLETE,2011-01-10 15:58:41.856000+00:00,173745,A_FINALIZED,2011-01-10 15:58:41.856000+00:00,573.0,19.0,O_CREATED,2011-01-10 15:58:44.837000+00:00,2.981,10.0
574,81604378635.0,173745.0,2011-01-10 14:08:16.293000+00:00,2000.0,11111.0,O_CREATED,COMPLETE,2011-01-10 15:58:44.837000+00:00,173745,O_CREATED,2011-01-10 15:58:44.837000+00:00,574.0,19.0,O_SENT,2011-01-10 15:58:44.859000+00:00,0.022,11.0
575,81604378636.0,173745.0,2011-01-10 14:08:16.293000+00:00,2000.0,11111.0,O_SENT,COMPLETE,2011-01-10 15:58:44.859000+00:00,173745,O_SENT,2011-01-10 15:58:44.859000+00:00,575.0,19.0,W_Nabellen offertes,2011-01-10 15:58:44.952000+00:00,0.093,12.0
576,81604378637.0,173745.0,2011-01-10 14:08:16.293000+00:00,2000.0,,W_Nabellen offertes,SCHEDULE,2011-01-10 15:58:44.952000+00:00,173745,W_Nabellen offertes,2011-01-10 15:58:44.952000+00:00,576.0,19.0,W_Completeren aanvraag,2011-01-10 15:58:47.041000+00:00,2.089,13.0
577,81604378638.0,173745.0,2011-01-10 14:08:16.293000+00:00,2000.0,,W_Completeren aanvraag,COMPLETE,2011-01-10 15:58:47.041000+00:00,173745,W_Completeren aanvraag,2011-01-10 15:58:47.041000+00:00,577.0,19.0,W_Nabellen offertes,2011-08-10 12:37:54.978000+00:00,18304747.937,14.0
578,81604378639.0,173745.0,2011-01-10 14:08:16.293000+00:00,2000.0,11000.0,W_Nabellen offertes,START,2011-08-10 12:37:54.978000+00:00,173745,W_Nabellen offertes,2011-08-10 12:37:54.978000+00:00,578.0,19.0,O_CANCELLED,2011-08-10 12:45:57.789000+00:00,482.811,15.0
579,81604378640.0,173745.0,2011-01-10 14:08:16.293000+00:00,2000.0,11000.0,O_CANCELLED,COMPLETE,2011-08-10 12:45:57.789000+00:00,173745,O_CANCELLED,2011-08-10 12:45:57.789000+00:00,579.0,19.0,A_CANCELLED,2011-08-10 12:45:57.789000+00:00,0.0,16.0
580,81604378641.0,173745.0,2011-01-10 14:08:16.293000+00:00,2000.0,11000.0,A_CANCELLED,COMPLETE,2011-08-10 12:45:57.789000+00:00,173745,A_CANCELLED,2011-08-10 12:45:57.789000+00:00,580.0,19.0,W_Nabellen offertes,2011-08-10 12:45:59.872000+00:00,2.083,17.0
581,81604378642.0,173745.0,2011-01-10 14:08:16.293000+00:00,2000.0,11000.0,W_Nabellen offertes,COMPLETE,2011-08-10 12:45:59.872000+00:00,173745,W_Nabellen offertes,2011-08-10 12:45:59.872000+00:00,581.0,19.0,N\A,N\A,0.0,18.0
582,85899345920.0,173748.0,2011-01-10 14:09:16.087000+00:00,5000.0,112.0,A_SUBMITTED,COMPLETE,2011-01-10 14:09:16.088000+00:00,173748,A_SUBMITTED,2011-01-10 14:09:16.088000+00:00,582.0,20.0,A_PARTLYSUBMITTED,2011-01-10 14:09:16.307000+00:00,0.219,0.0
583,85899345921.0,173748.0,2011-01-10 14:09:16.087000+00:00,5000.0,112.0,A_PARTLYSUBMITTED,COMPLETE,2011-01-10 14:09:16.307000+00:00,173748,A_PARTLYSUBMITTED,2011-01-10 14:09:16.307000+00:00,583.0,20.0,W_Afhandelen leads,2011-01-10 14:10:03.002000+00:00,46.695,1.0
584,85899345922.0,173748.0,2011-01-10 14:09:16.087000+00:00,5000.0,112.0,W_Afhandelen leads,SCHEDULE,2011-01-10 14:10:03.002000+00:00,173748,W_Afhandelen leads,2011-01-10 14:10:03.002000+00:00,584.0,20.0,W_Afhandelen leads,2011-01-10 15:21:30.425000+00:00,4287.423,2.0
585,85899345923.0,173748.0,2011-01-10 14:09:16.087000+00:00,5000.0,10939.0,W_Afhandelen leads,START,2011-01-10 15:21:30.425000+00:00,173748,W_Afhandelen leads,2011-01-10 15:21:30.425000+00:00,585.0,20.0,A_PREACCEPTED,2011-01-10 15:24:16.783000+00:00,166.358,3.0
586,85899345924.0,173748.0,2011-01-10 14:09:16.087000+00:00,5000.0,10939.0,A_PREACCEPTED,COMPLETE,2011-01-10 15:24:16.783000+00:00,173748,A_PREACCEPTED,2011-01-10 15:24:16.783000+00:00,586.0,20.0,W_Completeren aanvraag,2011-01-10 15:24:16.818000+00:00,0.035,4.0
587,85899345925.0,173748.0,2011-01-10 14:09:16.087000+00:00,5000.0,10939.0,W_Completeren aanvraag,SCHEDULE,2011-01-10 15:24:16.818000+00:00,173748,W_Completeren aanvraag,2011-01-10 15:24:16.818000+00:00,587.0,20.0,W_Afhandelen leads,2011-01-10 15:24:17.903000+00:00,1.085,5.0
588,85899345926.0,173748.0,2011-01-10 14:09:16.087000+00:00,5000.0,10939.0,W_Afhandelen leads,COMPLETE,2011-01-10 15:24:17.903000+00:00,173748,W_Afhandelen leads,2011-01-10 15:24:17.903000+00:00,588.0,20.0,W_Completeren aanvraag,2011-01-10 15:56:55.771000+00:00,1957.868,6.0
589,85899345927.0,173748.0,2011-01-10 14:09:16.087000+00:00,5000.0,10939.0,W_Completeren aanvraag,START,2011-01-10 15:56:55.771000+00:00,173748,W_Completeren aanvraag,2011-01-10 15:56:55.771000+00:00,589.0,20.0,W_Completeren aanvraag,2011-01-10 15:57:08.108000+00:00,12.337,7.0
590,85899345928.0,173748.0,2011-01-10 14:09:16.087000+00:00,5000.0,10939.0,W_Completeren aanvraag,COMPLETE,2011-01-10 15:57:08.108000+00:00,173748,W_Completeren aanvraag,2011-01-10 15:57:08.108000+00:00,590.0,20.0,W_Completeren aanvraag,2011-01-10 15:57:12.437000+00:00,4.329,8.0
591,85899345929.0,173748.0,2011-01-10 14:09:16.087000+00:00,5000.0,10939.0,W_Completeren aanvraag,START,2011-01-10 15:57:12.437000+00:00,173748,W_Completeren aanvraag,2011-01-10 15:57:12.437000+00:00,591.0,20.0,W_Completeren aanvraag,2011-01-10 15:57:18.128000+00:00,5.691,9.0
592,85899345930.0,173748.0,2011-01-10 14:09:16.087000+00:00,5000.0,10939.0,W_Completeren aanvraag,COMPLETE,2011-01-10 15:57:18.128000+00:00,173748,W_Completeren aanvraag,2011-01-10 15:57:18.128000+00:00,592.0,20.0,W_Completeren aanvraag,2011-01-10 16:00:06.614000+00:00,168.486,10.0
593,85899345931.0,173748.0,2011-01-10 14:09:16.087000+00:00,5000.0,,W_Completeren aanvraag,START,2011-01-10 16:00:06.614000+00:00,173748,W_Completeren aanvraag,2011-01-10 16:00:06.614000+00:00,593.0,20.0,W_Completeren aanvraag,2011-01-10 16:00:29.127000+00:00,22.513,11.0
594,85899345932.0,173748.0,2011-01-10 14:09:16.087000+00:00,5000.0,,W_Completeren aanvraag,COMPLETE,2011-01-10 16:00:29.127000+00:00,173748,W_Completeren aanvraag,2011-01-10 16:00:29.127000+00:00,594.0,20.0,W_Completeren aanvraag,2011-01-10 16:01:55.949000+00:00,86.822,12.0
595,85899345933.0,173748.0,2011-01-10 14:09:16.087000+00:00,5000.0,11019.0,W_Completeren aanvraag,START,2011-01-10 16:01:55.949000+00:00,173748,W_Completeren aanvraag,2011-01-10 16:01:55.949000+00:00,595.0,20.0,W_Completeren aanvraag,2011-01-10 16:09:35.915000+00:00,459.966,13.0
596,85899345934.0,173748.0,2011-01-10 14:09:16.087000+00:00,5000.0,11019.0,W_Completeren aanvraag,COMPLETE,2011-01-10 16:09:35.915000+00:00,173748,W_Completeren aanvraag,2011-01-10 16:09:35.915000+00:00,596.0,20.0,W_Completeren aanvraag,2011-01-10 16:27:43.446000+00:00,1087.531,14.0
597,85899345935.0,173748.0,2011-01-10 14:09:16.087000+00:00,5000.0,11119.0,W_Completeren aanvraag,START,2011-01-10 16:27:43.446000+00:00,173748,W_Completeren aanvraag,2011-01-10 16:27:43.446000+00:00,597.0,20.0,A_ACCEPTED,2011-01-10 16:33:21.976000+00:00,338.53,15.0
598,85899345936.0,173748.0,2011-01-10 14:09:16.087000+00:00,5000.0,11119.0,A_ACCEPTED,COMPLETE,2011-01-10 16:33:21.976000+00:00,173748,A_ACCEPTED,2011-01-10 16:33:21.976000+00:00,598.0,20.0,O_SELECTED,2011-01-10 16:36:44.831000+00:00,202.855,16.0
599,85899345938.0,173748.0,2011-01-10 14:09:16.087000+00:00,5000.0,11119.0,O_SELECTED,COMPLETE,2011-01-10 16:36:44.831000+00:00,173748,O_SELECTED,2011-01-10 16:36:44.831000+00:00,599.0,20.0,A_FINALIZED,2011-01-10 16:36:44.831000+00:00,0.0,17.0
600,85899345937.0,173748.0,2011-01-10 14:09:16.087000+00:00,5000.0,11119.0,A_FINALIZED,COMPLETE,2011-01-10 16:36:44.831000+00:00,173748,A_FINALIZED,2011-01-10 16:36:44.831000+00:00,600.0,20.0,O_CREATED,2011-01-10 16:37:32.632000+00:00,47.801,18.0
601,85899345939.0,173748.0,2011-01-10 14:09:16.087000+00:00,5000.0,11119.0,O_CREATED,COMPLETE,2011-01-10 16:37:32.632000+00:00,173748,O_CREATED,2011-01-10 16:37:32.632000+00:00,601.0,20.0,O_SENT,2011-01-10 16:37:32.669000+00:00,0.037,19.0
602,85899345940.0,173748.0,2011-01-10 14:09:16.087000+00:00,5000.0,11119.0,O_SENT,COMPLETE,2011-01-10 16:37:32.669000+00:00,173748,O_SENT,2011-01-10 16:37:32.669000+00:00,602.0,20.0,W_Nabellen offertes,2011-01-10 16:37:32.777000+00:00,0.108,20.0
603,85899345941.0,173748.0,2011-01-10 14:09:16.087000+00:00,5000.0,11119.0,W_Nabellen offertes,SCHEDULE,2011-01-10 16:37:32.777000+00:00,173748,W_Nabellen offertes,2011-01-10 16:37:32.777000+00:00,603.0,20.0,W_Completeren aanvraag,2011-01-10 16:37:33.942000+00:00,1.165,21.0
604,85899345942.0,173748.0,2011-01-10 14:09:16.087000+00:00,5000.0,11119.0,W_Completeren aanvraag,COMPLETE,2011-01-10 16:37:33.942000+00:00,173748,W_Completeren aanvraag,2011-01-10 16:37:33.942000+00:00,604.0,20.0,W_Nabellen offertes,2011-01-10 16:37:45.563000+00:00,11.621,22.0
605,85899345943.0,173748.0,2011-01-10 14:09:16.087000+00:00,5000.0,11119.0,W_Nabellen offertes,START,2011-01-10 16:37:45.563000+00:00,173748,W_Nabellen offertes,2011-01-10 16:37:45.563000+00:00,605.0,20.0,W_Nabellen offertes,2011-01-10 16:39:20.513000+00:00,94.95,23.0
606,85899345944.0,173748.0,2011-01-10 14:09:16.087000+00:00,5000.0,11119.0,W_Nabellen offertes,COMPLETE,2011-01-10 16:39:20.513000+00:00,173748,W_Nabellen offertes,2011-01-10 16:39:20.513000+00:00,606.0,20.0,W_Nabellen offertes,2011-01-10 16:41:24.002000+00:00,123.489,24.0
607,85899345945.0,173748.0,2011-01-10 14:09:16.087000+00:00,5000.0,11119.0,W_Nabellen offertes,START,2011-01-10 16:41:24.002000+00:00,173748,W_Nabellen offertes,2011-01-10 16:41:24.002000+00:00,607.0,20.0,O_CANCELLED,2011-01-10 16:42:16.406000+00:00,52.404,25.0
608,85899345946.0,173748.0,2011-01-10 14:09:16.087000+00:00,5000.0,11119.0,O_CANCELLED,COMPLETE,2011-01-10 16:42:16.406000+00:00,173748,O_CANCELLED,2011-01-10 16:42:16.406000+00:00,608.0,20.0,O_SELECTED,2011-01-10 16:42:16.406000+00:00,0.0,26.0
