,eventID,case concept:name,case REG_DATE,case AMOUNT_REQ,event org:resource,event concept:name,event lifecycle:transition,event time:timestamp,case:concept:name,concept:name,time:timestamp,@@index,@@case_index,ground_truth_activity,ground_truth_time,time_until_next_event,naive_prediction_activity,naive_prediction_time
530,77309411335,173742,2011-01-10 13:44:12.626000+00:00,6000,,W_Completeren aanvraag,START,2011-01-10 15:43:28.867000+00:00,173742,W_Completeren aanvraag,2011-01-10 15:43:28.867000+00:00,530,18,W_Completeren aanvraag,2011-01-10 15:50:01.022000+00:00,392.155,W_Completeren aanvraag,829468.2671934157
531,77309411336,173742,2011-01-10 13:44:12.626000+00:00,6000,,W_Completeren aanvraag,COMPLETE,2011-01-10 15:50:01.022000+00:00,173742,W_Completeren aanvraag,2011-01-10 15:50:01.022000+00:00,531,18,W_Completeren aanvraag,2011-03-10 12:55:29.782000+00:00,5087128.76,W_Completeren aanvraag,829468.2671934157
532,77309411337,173742,2011-01-10 13:44:12.626000+00:00,6000,11180.0,W_Completeren aanvraag,START,2011-03-10 12:55:29.782000+00:00,173742,W_Completeren aanvraag,2011-03-10 12:55:29.782000+00:00,532,18,W_Completeren aanvraag,2011-03-10 12:56:17.811000+00:00,48.029,W_Completeren aanvraag,829468.2671934157
533,77309411338,173742,2011-01-10 13:44:12.626000+00:00,6000,11180.0,W_Completeren aanvraag,COMPLETE,2011-03-10 12:56:17.811000+00:00,173742,W_Completeren aanvraag,2011-03-10 12:56:17.811000+00:00,533,18,W_Completeren aanvraag,2011-03-10 15:53:14.368000+00:00,10616.557,W_Completeren aanvraag,829468.2671934157
534,77309411339,173742,2011-01-10 13:44:12.626000+00:00,6000,11201.0,W_Completeren aanvraag,START,2011-03-10 15:53:14.368000+00:00,173742,W_Completeren aanvraag,2011-03-10 15:53:14.368000+00:00,534,18,W_Completeren aanvraag,2011-03-10 15:55:10.703000+00:00,116.335,W_Completeren aanvraag,829468.2671934157
535,77309411340,173742,2011-01-10 13:44:12.626000+00:00,6000,11201.0,W_Completeren aanvraag,COMPLETE,2011-03-10 15:55:10.703000+00:00,173742,W_Completeren aanvraag,2011-03-10 15:55:10.703000+00:00,535,18,W_Completeren aanvraag,2011-04-10 11:30:57.138000+00:00,2662546.435,W_Completeren aanvraag,829468.2671934157
536,77309411341,173742,2011-01-10 13:44:12.626000+00:00,6000,11169.0,W_Completeren aanvraag,START,2011-04-10 11:30:57.138000+00:00,173742,W_Completeren aanvraag,2011-04-10 11:30:57.138000+00:00,536,18,W_Completeren aanvraag,2011-04-10 11:35:15.898000+00:00,258.76,W_Completeren aanvraag,829468.2671934157
537,77309411342,173742,2011-01-10 13:44:12.626000+00:00,6000,11169.0,W_Completeren aanvraag,COMPLETE,2011-04-10 11:35:15.898000+00:00,173742,W_Completeren aanvraag,2011-04-10 11:35:15.898000+00:00,537,18,W_Completeren aanvraag,2011-04-10 13:25:26.997000+00:00,6611.099,W_Completeren aanvraag,829468.2671934157
538,77309411343,173742,2011-01-10 13:44:12.626000+00:00,6000,11179.0,W_Completeren aanvraag,START,2011-04-10 13:25:26.997000+00:00,173742,W_Completeren aanvraag,2011-04-10 13:25:26.997000+00:00,538,18,W_Completeren aanvraag,2011-04-10 13:26:21.211000+00:00,54.214,W_Completeren aanvraag,829468.2671934157
539,77309411344,173742,2011-01-10 13:44:12.626000+00:00,6000,11179.0,W_Completeren aanvraag,COMPLETE,2011-04-10 13:26:21.211000+00:00,173742,W_Completeren aanvraag,2011-04-10 13:26:21.211000+00:00,539,18,W_Completeren aanvraag,2011-04-10 17:26:11.606000+00:00,14390.395,W_Completeren aanvraag,829468.2671934157
540,77309411345,173742,2011-01-10 13:44:12.626000+00:00,6000,11122.0,W_Completeren aanvraag,START,2011-04-10 17:26:11.606000+00:00,173742,W_Completeren aanvraag,2011-04-10 17:26:11.606000+00:00,540,18,W_Completeren aanvraag,2011-04-10 17:27:09.867000+00:00,58.261,W_Completeren aanvraag,829468.2671934157
541,77309411346,173742,2011-01-10 13:44:12.626000+00:00,6000,11122.0,W_Completeren aanvraag,COMPLETE,2011-04-10 17:27:09.867000+00:00,173742,W_Completeren aanvraag,2011-04-10 17:27:09.867000+00:00,541,18,W_Completeren aanvraag,2011-05-10 09:31:37.643000+00:00,2563467.776,W_Completeren aanvraag,829468.2671934157
542,77309411347,173742,2011-01-10 13:44:12.626000+00:00,6000,11180.0,W_Completeren aanvraag,START,2011-05-10 09:31:37.643000+00:00,173742,W_Completeren aanvraag,2011-05-10 09:31:37.643000+00:00,542,18,W_Completeren aanvraag,2011-05-10 09:32:15.950000+00:00,38.307,W_Completeren aanvraag,829468.2671934157
543,77309411348,173742,2011-01-10 13:44:12.626000+00:00,6000,11180.0,W_Completeren aanvraag,COMPLETE,2011-05-10 09:32:15.950000+00:00,173742,W_Completeren aanvraag,2011-05-10 09:32:15.950000+00:00,543,18,W_Completeren aanvraag,2011-05-10 13:27:38.276000+00:00,14122.326,W_Completeren aanvraag,829468.2671934157
544,77309411349,173742,2011-01-10 13:44:12.626000+00:00,6000,,W_Completeren aanvraag,START,2011-05-10 13:27:38.276000+00:00,173742,W_Completeren aanvraag,2011-05-10 13:27:38.276000+00:00,544,18,W_Completeren aanvraag,2011-05-10 13:28:37.728000+00:00,59.452,W_Completeren aanvraag,829468.2671934157
545,77309411350,173742,2011-01-10 13:44:12.626000+00:00,6000,,W_Completeren aanvraag,COMPLETE,2011-05-10 13:28:37.728000+00:00,173742,W_Completeren aanvraag,2011-05-10 13:28:37.728000+00:00,545,18,W_Completeren aanvraag,2011-05-10 18:13:44.540000+00:00,17106.812,W_Completeren aanvraag,829468.2671934157
546,77309411351,173742,2011-01-10 13:44:12.626000+00:00,6000,,W_Completeren aanvraag,START,2011-05-10 18:13:44.540000+00:00,173742,W_Completeren aanvraag,2011-05-10 18:13:44.540000+00:00,546,18,W_Completeren aanvraag,2011-05-10 18:14:09.139000+00:00,24.599,W_Completeren aanvraag,829468.2671934157
547,77309411352,173742,2011-01-10 13:44:12.626000+00:00,6000,,W_Completeren aanvraag,COMPLETE,2011-05-10 18:14:09.139000+00:00,173742,W_Completeren aanvraag,2011-05-10 18:14:09.139000+00:00,547,18,W_Completeren aanvraag,2011-05-10 18:51:28.875000+00:00,2239.736,W_Completeren aanvraag,829468.2671934157
548,77309411353,173742,2011-01-10 13:44:12.626000+00:00,6000,,W_Completeren aanvraag,START,2011-05-10 18:51:28.875000+00:00,173742,W_Completeren aanvraag,2011-05-10 18:51:28.875000+00:00,548,18,W_Completeren aanvraag,2011-05-10 18:53:18.185000+00:00,109.31,W_Completeren aanvraag,829468.2671934157
549,77309411354,173742,2011-01-10 13:44:12.626000+00:00,6000,,W_Completeren aanvraag,COMPLETE,2011-05-10 18:53:18.185000+00:00,173742,W_Completeren aanvraag,2011-05-10 18:53:18.185000+00:00,549,18,W_Completeren aanvraag,2011-06-10 09:59:11.603000+00:00,2646353.418,W_Completeren aanvraag,829468.2671934157
550,77309411355,173742,2011-01-10 13:44:12.626000+00:00,6000,11201.0,W_Completeren aanvraag,START,2011-06-10 09:59:11.603000+00:00,173742,W_Completeren aanvraag,2011-06-10 09:59:11.603000+00:00,550,18,W_Completeren aanvraag,2011-06-10 10:00:04.158000+00:00,52.555,W_Completeren aanvraag,829468.2671934157
551,77309411356,173742,2011-01-10 13:44:12.626000+00:00,6000,11201.0,W_Completeren aanvraag,COMPLETE,2011-06-10 10:00:04.158000+00:00,173742,W_Completeren aanvraag,2011-06-10 10:00:04.158000+00:00,551,18,W_Completeren aanvraag,2011-06-10 20:53:12.515000+00:00,39188.357,W_Completeren aanvraag,829468.2671934157
552,77309411357,173742,2011-01-10 13:44:12.626000+00:00,6000,11180.0,W_Completeren aanvraag,START,2011-06-10 20:53:12.515000+00:00,173742,W_Completeren aanvraag,2011-06-10 20:53:12.515000+00:00,552,18,W_Completeren aanvraag,2011-06-10 20:54:12.674000+00:00,60.159,W_Completeren aanvraag,829468.2671934157
553,77309411358,173742,2011-01-10 13:44:12.626000+00:00,6000,11180.0,W_Completeren aanvraag,COMPLETE,2011-06-10 20:54:12.674000+00:00,173742,W_Completeren aanvraag,2011-06-10 20:54:12.674000+00:00,553,18,W_Completeren aanvraag,2011-07-10 18:33:31.438000+00:00,2583558.764,W_Completeren aanvraag,829468.2671934157
554,77309411359,173742,2011-01-10 13:44:12.626000+00:00,6000,11181.0,W_Completeren aanvraag,START,2011-07-10 18:33:31.438000+00:00,173742,W_Completeren aanvraag,2011-07-10 18:33:31.438000+00:00,554,18,W_Completeren aanvraag,2011-07-10 18:34:58.370000+00:00,86.932,W_Completeren aanvraag,829468.2671934157
555,77309411360,173742,2011-01-10 13:44:12.626000+00:00,6000,11181.0,W_Completeren aanvraag,COMPLETE,2011-07-10 18:34:58.370000+00:00,173742,W_Completeren aanvraag,2011-07-10 18:34:58.370000+00:00,555,18,W_Completeren aanvraag,2011-08-10 10:49:43.434000+00:00,2650485.064,W_Completeren aanvraag,829468.2671934157
556,77309411361,173742,2011-01-10 13:44:12.626000+00:00,6000,10913.0,W_Completeren aanvraag,START,2011-08-10 10:49:43.434000+00:00,173742,W_Completeren aanvraag,2011-08-10 10:49:43.434000+00:00,556,18,W_Completeren aanvraag,2011-08-10 10:51:27.693000+00:00,104.259,W_Completeren aanvraag,829468.2671934157
557,77309411362,173742,2011-01-10 13:44:12.626000+00:00,6000,10913.0,W_Completeren aanvraag,COMPLETE,2011-08-10 10:51:27.693000+00:00,173742,W_Completeren aanvraag,2011-08-10 10:51:27.693000+00:00,557,18,W_Completeren aanvraag,2011-08-10 11:27:14.238000+00:00,2146.545,W_Completeren aanvraag,829468.2671934157
558,77309411363,173742,2011-01-10 13:44:12.626000+00:00,6000,11181.0,W_Completeren aanvraag,START,2011-08-10 11:27:14.238000+00:00,173742,W_Completeren aanvraag,2011-08-10 11:27:14.238000+00:00,558,18,W_Completeren aanvraag,2011-08-10 11:30:22.029000+00:00,187.791,W_Completeren aanvraag,829468.2671934157
559,77309411364,173742,2011-01-10 13:44:12.626000+00:00,6000,11181.0,W_Completeren aanvraag,COMPLETE,2011-08-10 11:30:22.029000+00:00,173742,W_Completeren aanvraag,2011-08-10 11:30:22.029000+00:00,559,18,W_Completeren aanvraag,2011-10-14 15:45:14.837000+00:00,5631292.808,W_Completeren aanvraag,829468.2671934157
560,77309411365,173742,2011-01-10 13:44:12.626000+00:00,6000,,W_Completeren aanvraag,START,2011-10-14 15:45:14.837000+00:00,173742,W_Completeren aanvraag,2011-10-14 15:45:14.837000+00:00,560,18,A_DECLINED,2011-10-14 15:52:04.486000+00:00,409.649,W_Completeren aanvraag,829468.2671934157
561,77309411366,173742,2011-01-10 13:44:12.626000+00:00,6000,11120.0,A_DECLINED,COMPLETE,2011-10-14 15:52:04.486000+00:00,173742,A_DECLINED,2011-10-14 15:52:04.486000+00:00,561,18,W_Completeren aanvraag,2011-10-14 15:52:09.143000+00:00,4.657,N\A,3.470111111111111
562,77309411367,173742,2011-01-10 13:44:12.626000+00:00,6000,,W_Completeren aanvraag,COMPLETE,2011-10-14 15:52:09.143000+00:00,173742,W_Completeren aanvraag,2011-10-14 15:52:09.143000+00:00,562,18,N\A,N\A,0.0,W_Completeren aanvraag,829468.2671934157
563,81604378624,173745,2011-01-10 14:08:16.293000+00:00,2000,112.0,A_SUBMITTED,COMPLETE,2011-01-10 14:08:16.294000+00:00,173745,A_SUBMITTED,2011-01-10 14:08:16.294000+00:00,563,19,A_PARTLYSUBMITTED,2011-01-10 14:08:16.484000+00:00,0.19,A_PARTLYSUBMITTED,0.35524324324324325
564,81604378625,173745,2011-01-10 14:08:16.293000+00:00,2000,112.0,A_PARTLYSUBMITTED,COMPLETE,2011-01-10 14:08:16.484000+00:00,173745,A_PARTLYSUBMITTED,2011-01-10 14:08:16.484000+00:00,564,19,W_Afhandelen leads,2011-01-10 14:08:29.623000+00:00,13.139,A_PREACCEPTED,39.211
565,81604378626,173745,2011-01-10 14:08:16.293000+00:00,2000,112.0,W_Afhandelen leads,SCHEDULE,2011-01-10 14:08:29.623000+00:00,173745,W_Afhandelen leads,2011-01-10 14:08:29.623000+00:00,565,19,W_Afhandelen leads,2011-01-10 15:19:46.902000+00:00,4277.279,W_Afhandelen leads,176524.858
566,81604378627,173745,2011-01-10 14:08:16.293000+00:00,2000,10939.0,W_Afhandelen leads,START,2011-01-10 15:19:46.902000+00:00,173745,W_Afhandelen leads,2011-01-10 15:19:46.902000+00:00,566,19,A_PREACCEPTED,2011-01-10 15:21:26.216000+00:00,99.314,W_Afhandelen leads,176524.858
567,81604378628,173745,2011-01-10 14:08:16.293000+00:00,2000,10939.0,A_PREACCEPTED,COMPLETE,2011-01-10 15:21:26.216000+00:00,173745,A_PREACCEPTED,2011-01-10 15:21:26.216000+00:00,567,19,W_Completeren aanvraag,2011-01-10 15:21:26.264000+00:00,0.048,W_Completeren aanvraag,0.4065
568,81604378629,173745,2011-01-10 14:08:16.293000+00:00,2000,10939.0,W_Completeren aanvraag,SCHEDULE,2011-01-10 15:21:26.264000+00:00,173745,W_Completeren aanvraag,2011-01-10 15:21:26.264000+00:00,568,19,W_Afhandelen leads,2011-01-10 15:21:27.382000+00:00,1.1179999999999999,W_Completeren aanvraag,829468.2671934157
569,81604378630,173745,2011-01-10 14:08:16.293000+00:00,2000,10939.0,W_Afhandelen leads,COMPLETE,2011-01-10 15:21:27.382000+00:00,173745,W_Afhandelen leads,2011-01-10 15:21:27.382000+00:00,569,19,W_Completeren aanvraag,2011-01-10 15:49:47.071000+00:00,1699.689,W_Afhandelen leads,176524.858
570,81604378631,173745,2011-01-10 14:08:16.293000+00:00,2000,,W_Completeren aanvraag,START,2011-01-10 15:49:47.071000+00:00,173745,W_Completeren aanvraag,2011-01-10 15:49:47.071000+00:00,570,19,A_ACCEPTED,2011-01-10 15:55:33.955000+00:00,346.884,W_Completeren aanvraag,829468.2671934157
571,81604378632,173745,2011-01-10 14:08:16.293000+00:00,2000,11111.0,A_ACCEPTED,COMPLETE,2011-01-10 15:55:33.955000+00:00,173745,A_ACCEPTED,2011-01-10 15:55:33.955000+00:00,571,19,O_SELECTED,2011-01-10 15:58:41.855000+00:00,187.9,O_SELECTED,228.19038888888886
572,81604378633,173745,2011-01-10 14:08:16.293000+00:00,2000,11111.0,O_SELECTED,COMPLETE,2011-01-10 15:58:41.855000+00:00,173745,O_SELECTED,2011-01-10 15:58:41.855000+00:00,572,19,A_FINALIZED,2011-01-10 15:58:41.856000+00:00,0.001,A_FINALIZED,0.505576923076923
573,81604378634,173745,2011-01-10 14:08:16.293000+00:00,2000,11111.0,A_FINALIZED,COMPLETE,2011-01-10 15:58:41.856000+00:00,173745,A_FINALIZED,2011-01-10 15:58:41.856000+00:00,573,19,O_CREATED,2011-01-10 15:58:44.837000+00:00,2.981,O_CREATED,6.295
574,81604378635,173745,2011-01-10 14:08:16.293000+00:00,2000,11111.0,O_CREATED,COMPLETE,2011-01-10 15:58:44.837000+00:00,173745,O_CREATED,2011-01-10 15:58:44.837000+00:00,574,19,O_SENT,2011-01-10 15:58:44.859000+00:00,0.022,O_SENT,0.04515384615384615
575,81604378636,173745,2011-01-10 14:08:16.293000+00:00,2000,11111.0,O_SENT,COMPLETE,2011-01-10 15:58:44.859000+00:00,173745,O_SENT,2011-01-10 15:58:44.859000+00:00,575,19,W_Nabellen offertes,2011-01-10 15:58:44.952000+00:00,0.093,W_Nabellen offertes,0.18234615384615382
576,81604378637,173745,2011-01-10 14:08:16.293000+00:00,2000,,W_Nabellen offertes,SCHEDULE,2011-01-10 15:58:44.952000+00:00,173745,W_Nabellen offertes,2011-01-10 15:58:44.952000+00:00,576,19,W_Completeren aanvraag,2011-01-10 15:58:47.041000+00:00,2.089,W_Nabellen offertes,1547878.6172168674
577,81604378638,173745,2011-01-10 14:08:16.293000+00:00,2000,,W_Completeren aanvraag,COMPLETE,2011-01-10 15:58:47.041000+00:00,173745,W_Completeren aanvraag,2011-01-10 15:58:47.041000+00:00,577,19,W_Nabellen offertes,2011-08-10 12:37:54.978000+00:00,18304747.937,W_Completeren aanvraag,829468.2671934157
578,81604378639,173745,2011-01-10 14:08:16.293000+00:00,2000,11000.0,W_Nabellen offertes,START,2011-08-10 12:37:54.978000+00:00,173745,W_Nabellen offertes,2011-08-10 12:37:54.978000+00:00,578,19,O_CANCELLED,2011-08-10 12:45:57.789000+00:00,482.811,W_Nabellen offertes,1547878.6172168674
579,81604378640,173745,2011-01-10 14:08:16.293000+00:00,2000,11000.0,O_CANCELLED,COMPLETE,2011-08-10 12:45:57.789000+00:00,173745,O_CANCELLED,2011-08-10 12:45:57.789000+00:00,579,19,A_CANCELLED,2011-08-10 12:45:57.789000+00:00,0.0,O_SELECTED,0.763
580,81604378641,173745,2011-01-10 14:08:16.293000+00:00,2000,11000.0,A_CANCELLED,COMPLETE,2011-08-10 12:45:57.789000+00:00,173745,A_CANCELLED,2011-08-10 12:45:57.789000+00:00,580,19,W_Nabellen offertes,2011-08-10 12:45:59.872000+00:00,2.083,W_Completeren aanvraag,3921873.8776666666
581,81604378642,173745,2011-01-10 14:08:16.293000+00:00,2000,11000.0,W_Nabellen offertes,COMPLETE,2011-08-10 12:45:59.872000+00:00,173745,W_Nabellen offertes,2011-08-10 12:45:59.872000+00:00,581,19,N\A,N\A,0.0,W_Nabellen offertes,1547878.6172168674
582,85899345920,173748,2011-01-10 14:09:16.087000+00:00,5000,112.0,A_SUBMITTED,COMPLETE,2011-01-10 14:09:16.088000+00:00,173748,A_SUBMITTED,2011-01-10 14:09:16.088000+00:00,582,20,A_PARTLYSUBMITTED,2011-01-10 14:09:16.307000+00:00,0.219,A_PARTLYSUBMITTED,0.35524324324324325
583,85899345921,173748,2011-01-10 14:09:16.087000+00:00,5000,112.0,A_PARTLYSUBMITTED,COMPLETE,2011-01-10 14:09:16.307000+00:00,173748,A_PARTLYSUBMITTED,2011-01-10 14:09:16.307000+00:00,583,20,W_Afhandelen leads,2011-01-10 14:10:03.002000+00:00,46.695,A_PREACCEPTED,39.211
584,85899345922,173748,2011-01-10 14:09:16.087000+00:00,5000,112.0,W_Afhandelen leads,SCHEDULE,2011-01-10 14:10:03.002000+00:00,173748,W_Afhandelen leads,2011-01-10 14:10:03.002000+00:00,584,20,W_Afhandelen leads,2011-01-10 15:21:30.425000+00:00,4287.423,W_Afhandelen leads,176524.858
585,85899345923,173748,2011-01-10 14:09:16.087000+00:00,5000,10939.0,W_Afhandelen leads,START,2011-01-10 15:21:30.425000+00:00,173748,W_Afhandelen leads,2011-01-10 15:21:30.425000+00:00,585,20,A_PREACCEPTED,2011-01-10 15:24:16.783000+00:00,166.358,W_Afhandelen leads,176524.858
586,85899345924,173748,2011-01-10 14:09:16.087000+00:00,5000,10939.0,A_PREACCEPTED,COMPLETE,2011-01-10 15:24:16.783000+00:00,173748,A_PREACCEPTED,2011-01-10 15:24:16.783000+00:00,586,20,W_Completeren aanvraag,2011-01-10 15:24:16.818000+00:00,0.035,W_Completeren aanvraag,0.4065
587,85899345925,173748,2011-01-10 14:09:16.087000+00:00,5000,10939.0,W_Completeren aanvraag,SCHEDULE,2011-01-10 15:24:16.818000+00:00,173748,W_Completeren aanvraag,2011-01-10 15:24:16.818000+00:00,587,20,W_Afhandelen leads,2011-01-10 15:24:17.903000+00:00,1.085,W_Completeren aanvraag,829468.2671934157
588,85899345926,173748,2011-01-10 14:09:16.087000+00:00,5000,10939.0,W_Afhandelen leads,COMPLETE,2011-01-10 15:24:17.903000+00:00,173748,W_Afhandelen leads,2011-01-10 15:24:17.903000+00:00,588,20,W_Completeren aanvraag,2011-01-10 15:56:55.771000+00:00,1957.868,W_Afhandelen leads,176524.858
589,85899345927,173748,2011-01-10 14:09:16.087000+00:00,5000,10939.0,W_Completeren aanvraag,START,2011-01-10 15:56:55.771000+00:00,173748,W_Completeren aanvraag,2011-01-10 15:56:55.771000+00:00,589,20,W_Completeren aanvraag,2011-01-10 15:57:08.108000+00:00,12.337,W_Completeren aanvraag,829468.2671934157
590,85899345928,173748,2011-01-10 14:09:16.087000+00:00,5000,10939.0,W_Completeren aanvraag,COMPLETE,2011-01-10 15:57:08.108000+00:00,173748,W_Completeren aanvraag,2011-01-10 15:57:08.108000+00:00,590,20,W_Completeren aanvraag,2011-01-10 15:57:12.437000+00:00,4.329,W_Completeren aanvraag,829468.2671934157
591,85899345929,173748,2011-01-10 14:09:16.087000+00:00,5000,10939.0,W_Completeren aanvraag,START,2011-01-10 15:57:12.437000+00:00,173748,W_Completeren aanvraag,2011-01-10 15:57:12.437000+00:00,591,20,W_Completeren aanvraag,2011-01-10 15:57:18.128000+00:00,5.691,W_Completeren aanvraag,829468.2671934157
592,85899345930,173748,2011-01-10 14:09:16.087000+00:00,5000,10939.0,W_Completeren aanvraag,COMPLETE,2011-01-10 15:57:18.128000+00:00,173748,W_Completeren aanvraag,2011-01-10 15:57:18.128000+00:00,592,20,W_Completeren aanvraag,2011-01-10 16:00:06.614000+00:00,168.486,W_Completeren aanvraag,829468.2671934157
593,85899345931,173748,2011-01-10 14:09:16.087000+00:00,5000,,W_Completeren aanvraag,START,2011-01-10 16:00:06.614000+00:00,173748,W_Completeren aanvraag,2011-01-10 16:00:06.614000+00:00,593,20,W_Completeren aanvraag,2011-01-10 16:00:29.127000+00:00,22.513,W_Completeren aanvraag,829468.2671934157
594,85899345932,173748,2011-01-10 14:09:16.087000+00:00,5000,,W_Completeren aanvraag,COMPLETE,2011-01-10 16:00:29.127000+00:00,173748,W_Completeren aanvraag,2011-01-10 16:00:29.127000+00:00,594,20,W_Completeren aanvraag,2011-01-10 16:01:55.949000+00:00,86.822,W_Completeren aanvraag,829468.2671934157
595,85899345933,173748,2011-01-10 14:09:16.087000+00:00,5000,11019.0,W_Completeren aanvraag,START,2011-01-10 16:01:55.949000+00:00,173748,W_Completeren aanvraag,2011-01-10 16:01:55.949000+00:00,595,20,W_Completeren aanvraag,2011-01-10 16:09:35.915000+00:00,459.966,W_Completeren aanvraag,829468.2671934157
596,85899345934,173748,2011-01-10 14:09:16.087000+00:00,5000,11019.0,W_Completeren aanvraag,COMPLETE,2011-01-10 16:09:35.915000+00:00,173748,W_Completeren aanvraag,2011-01-10 16:09:35.915000+00:00,596,20,W_Completeren aanvraag,2011-01-10 16:27:43.446000+00:00,1087.531,W_Completeren aanvraag,829468.2671934157
597,85899345935,173748,2011-01-10 14:09:16.087000+00:00,5000,11119.0,W_Completeren aanvraag,START,2011-01-10 16:27:43.446000+00:00,173748,W_Completeren aanvraag,2011-01-10 16:27:43.446000+00:00,597,20,A_ACCEPTED,2011-01-10 16:33:21.976000+00:00,338.53,W_Completeren aanvraag,829468.2671934157
598,85899345936,173748,2011-01-10 14:09:16.087000+00:00,5000,11119.0,A_ACCEPTED,COMPLETE,2011-01-10 16:33:21.976000+00:00,173748,A_ACCEPTED,2011-01-10 16:33:21.976000+00:00,598,20,O_SELECTED,2011-01-10 16:36:44.831000+00:00,202.855,O_SELECTED,228.19038888888886
599,85899345938,173748,2011-01-10 14:09:16.087000+00:00,5000,11119.0,O_SELECTED,COMPLETE,2011-01-10 16:36:44.831000+00:00,173748,O_SELECTED,2011-01-10 16:36:44.831000+00:00,599,20,A_FINALIZED,2011-01-10 16:36:44.831000+00:00,0.0,A_FINALIZED,0.505576923076923
600,85899345937,173748,2011-01-10 14:09:16.087000+00:00,5000,11119.0,A_FINALIZED,COMPLETE,2011-01-10 16:36:44.831000+00:00,173748,A_FINALIZED,2011-01-10 16:36:44.831000+00:00,600,20,O_CREATED,2011-01-10 16:37:32.632000+00:00,47.801,O_CREATED,6.295
601,85899345939,173748,2011-01-10 14:09:16.087000+00:00,5000,11119.0,O_CREATED,COMPLETE,2011-01-10 16:37:32.632000+00:00,173748,O_CREATED,2011-01-10 16:37:32.632000+00:00,601,20,O_SENT,2011-01-10 16:37:32.669000+00:00,0.037,O_SENT,0.04515384615384615
602,85899345940,173748,2011-01-10 14:09:16.087000+00:00,5000,11119.0,O_SENT,COMPLETE,2011-01-10 16:37:32.669000+00:00,173748,O_SENT,2011-01-10 16:37:32.669000+00:00,602,20,W_Nabellen offertes,2011-01-10 16:37:32.777000+00:00,0.108,W_Nabellen offertes,0.18234615384615382
603,85899345941,173748,2011-01-10 14:09:16.087000+00:00,5000,11119.0,W_Nabellen offertes,SCHEDULE,2011-01-10 16:37:32.777000+00:00,173748,W_Nabellen offertes,2011-01-10 16:37:32.777000+00:00,603,20,W_Completeren aanvraag,2011-01-10 16:37:33.942000+00:00,1.165,W_Nabellen offertes,1547878.6172168674
604,85899345942,173748,2011-01-10 14:09:16.087000+00:00,5000,11119.0,W_Completeren aanvraag,COMPLETE,2011-01-10 16:37:33.942000+00:00,173748,W_Completeren aanvraag,2011-01-10 16:37:33.942000+00:00,604,20,W_Nabellen offertes,2011-01-10 16:37:45.563000+00:00,11.621,W_Completeren aanvraag,829468.2671934157
605,85899345943,173748,2011-01-10 14:09:16.087000+00:00,5000,11119.0,W_Nabellen offertes,START,2011-01-10 16:37:45.563000+00:00,173748,W_Nabellen offertes,2011-01-10 16:37:45.563000+00:00,605,20,W_Nabellen offertes,2011-01-10 16:39:20.513000+00:00,94.95,W_Nabellen offertes,1547878.6172168674
606,85899345944,173748,2011-01-10 14:09:16.087000+00:00,5000,11119.0,W_Nabellen offertes,COMPLETE,2011-01-10 16:39:20.513000+00:00,173748,W_Nabellen offertes,2011-01-10 16:39:20.513000+00:00,606,20,W_Nabellen offertes,2011-01-10 16:41:24.002000+00:00,123.489,W_Nabellen offertes,1547878.6172168674
607,85899345945,173748,2011-01-10 14:09:16.087000+00:00,5000,11119.0,W_Nabellen offertes,START,2011-01-10 16:41:24.002000+00:00,173748,W_Nabellen offertes,2011-01-10 16:41:24.002000+00:00,607,20,O_CANCELLED,2011-01-10 16:42:16.406000+00:00,52.404,W_Nabellen offertes,1547878.6172168674
608,85899345946,173748,2011-01-10 14:09:16.087000+00:00,5000,11119.0,O_CANCELLED,COMPLETE,2011-01-10 16:42:16.406000+00:00,173748,O_CANCELLED,2011-01-10 16:42:16.406000+00:00,608,20,O_SELECTED,2011-01-10 16:42:16.406000+00:00,0.0,O_SELECTED,0.763
609,85899345947,173748,2011-01-10 14:09:16.087000+00:00,5000,11119.0,O_SELECTED,COMPLETE,2011-01-10 16:42:16.406000+00:00,173748,O_SELECTED,2011-01-10 16:42:16.406000+00:00,609,20,O_CREATED,2011-01-10 16:42:17.394000+00:00,0.988,A_FINALIZED,0.505576923076923
610,85899345948,173748,2011-01-10 14:09:16.087000+00:00,5000,11119.0,O_CREATED,COMPLETE,2011-01-10 16:42:17.394000+00:00,173748,O_CREATED,2011-01-10 16:42:17.394000+00:00,610,20,O_SENT,2011-01-10 16:42:17.419000+00:00,0.025,O_SENT,0.04515384615384615
611,85899345949,173748,2011-01-10 14:09:16.087000+00:00,5000,11119.0,O_SENT,COMPLETE,2011-01-10 16:42:17.419000+00:00,173748,O_SENT,2011-01-10 16:42:17.419000+00:00,611,20,W_Nabellen offertes,2011-01-10 16:42:17.503000+00:00,0.084,W_Nabellen offertes,0.18234615384615382
612,85899345950,173748,2011-01-10 14:09:16.087000+00:00,5000,11119.0,W_Nabellen offertes,SCHEDULE,2011-01-10 16:42:17.503000+00:00,173748,W_Nabellen offertes,2011-01-10 16:42:17.503000+00:00,612,20,W_Nabellen offertes,2011-01-10 16:42:18.798000+00:00,1.295,W_Nabellen offertes,1547878.6172168674
